SMILES,mol_id,dis_sim,mw,rb,sim
O=C(NC1CCCC1)C1=CC(Cl)C(Br)C(Cl)CC1,30,0.944164634,0.991008997,1,0.404255331
O=C(NC1CCCC1)C1=CC(Cl)C(Br)C(F)CCC1,30,0.946824908,0.931331575,1,0.379999995
O=C(NC1CCCC1)C1=CC(Cl)C(Br)C2CCCCC21,30,0.95008862,0.912633538,1,0.395833343
O=C(NC1CCCC1)C1=CC(F)C(Cl)CCC(Cl)(Cl)CC1,30,0.950857997,0.999690056,1,0.339622647
O=C(NC1CCCCC1)C1=CC(Cl)C(Cl)CCCCCCC1,30,0.954452574,0.600162327,1,0.391304344
O=C(NC1CCCCC1)C1=CC(F)C(F)C(F)C(F)CCCCC1F,30,0.958272159,0.548778653,1,0.375
O=C(NC1CCCCC1)C1=CC(F)C(F)C(F)C(F)CCCCCC1,30,0.958862126,0.783142745,1,0.367346942
O=C(NC1CCCCC1)C1=CC(F)C(F)CCCCCCCCCC1,30,0.960005462,0.995647728,1,0.361702114
O=C(NC1CCCC1)C1CCC(Cl)C(I)C1,30,0.984990895,0.996805131,1,0.333333343
O=C(NC1CCCC1)C1CCC(Cl)C(Cl)C(Br)C1,30,0.986207128,0.99774462,1,0.3125
O=C(NC1CCCC1)C1CCC(Cl)C(Cl)C(Cl)CCCC1,30,0.988053441,0.985687375,1,0.340909094
O=C(NC1CCCC1)C1CCCCC(Br)CCCCCC1,30,0.988413334,0.981793344,1,0.302325577
O=C(NC1CCCCC1)C1CCC(Cl)C(Cl)CCCCCC1,30,0.988757193,0.720968664,1,0.348837197
CC(C)(C)OC(=O)N=NC(=NCC1CC=CCC1)NC#Cc1c[nH]cn1,33,0.620209455,0.999998569,1,0.365853667
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)NC#Cc1c[nH]cn1,33,0.70664829,0.54607445,1,0.636363626
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)OC#Cc1c[nH]cn1,33,0.70664829,0.605560184,1,0.565217376
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)N1CCCC(F)CN1,33,0.907267153,0.999992371,1,0.410958916
CC(C)(C)OC(=O)NC(=NCC1CCCC1)NC(=S)OC(C)(C)C,33,0.929749966,0.994259894,1,0.516666651
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)NC(=S)C(C)(C)C,33,0.929749966,0.99596715,1,0.516129017
CC(C)(C)OC(=O)NC(=NCC1CCCC1)NC(=S)NC(C)(C)C,33,0.929749966,0.999960423,1,0.484375
CC(C)(C)OC(=O)NC(=NCC1CCCCCCC1)SC(C)(C)C,33,0.930772722,0.999916792,1,0.460317463
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)N1CCCC(S)C1,33,0.932753205,0.99596715,1,0.408450693
CC(C)(C)OC(=O)NC(=NC1CCCCC1)NC1CCCSCC1,33,0.933712125,0.99596715,1,0.328767121
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)N1CCCC(F)CC1,33,0.935570121,0.995507121,1,0.414285719
CC(C)(C)C#CC#CNC(=NCC1CCCCC1)NC(=O)OC(C)(C)C,33,0.93647033,0.954056442,1,0.477611929
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)N1CCCC(C#N)CC1,33,0.938215613,0.831698537,1,0.391891897
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)N1CCCCCCCC1,33,0.939061701,0.660065532,1,0.453125
CC(C)(C)OC(=O)NC(=NCC1CCCCC1)N1CCC2CCCCC21,33,0.939061701,0.777261078,1,0.434782594
CC(C)(C)OC(=S)NC(=NCC1CCCCCC1)SC(C)(C)C,33,0.953765631,0.976730525,1,0.358208954
CC(C)(C)OC(=O)NC(=NC1CCCCCC1)SC1CCCCC1,33,0.957669437,0.982353687,1,0.328358203
CC(C)(C)OC(=O)NC(=NC1CCCCC1)C(=NC1CCCC1)NO,33,0.958862126,0.924293935,1,0.338461548
CC(C)(C)OC(=O)NC(=NC1CCCCCC1)NC1CCCC(O)C1,33,0.958862126,0.957702577,1,0.333333343
CC(C)(C)OC(=O)NC(=NC1CCCCC1)NC1CCCCCCC1,33,0.959439754,0.886354148,1,0.369230777
CC(C)(C)OC(=O)NC(=NC1CCCCCC1)NC1CCCCC1C#N,33,0.960559428,0.831698537,1,0.328767121
CC(C)(C)OC(=O)NC(=NC1CCCCCCC1)NC1CCCCCC1,33,0.961102068,0.660065532,1,0.369230777
CC(C)(C)OC(=O)NC(=NC1CCCCCCC1)C1CCCCCCC1,33,0.961102068,0.718750775,1,0.338461548
O=C(NC1CCS(=O)(=O)C1)N=S1C#CN=C1c1ccccc1F,34,0.577205002,0.954639912,1,0.410256416
O=C(NC1CCS(=O)(=O)C1)SNC#Sc1ccccc1F,34,0.6569556,0.726090968,1,0.386666656
O=C(NC1CCS(=O)(=O)C1)SN=NC#Sc1ccccc1F,34,0.670390964,0.882585168,1,0.371794879
O=C(NC1CCCS(=O)(=O)C1)SN=NC#Cc1ccccc1F,34,0.683124363,0.994699299,1,0.362500012
NC1(F)CC(OS#CSC(=O)NC2CCS(=O)(=O)C2)P1,34,0.947669923,0.925062418,1,0.32911393
NC1(N)CC(OS#CSC(=O)NC2CCS(=O)(=O)C2)P1,34,0.947669923,0.99528724,1,0.303797454
O=P(O)(c1ccccc1)C1CCCCC(Br)CCCC1,37,0.702519298,0.961639106,1,0.317073166
Cc1cc(Nc2cc(F)c(Br)c(F)c2)nc(C#CCO)n1,38,0.596251488,0.974053323,1,0.436363637
Cc1cc(Nc2cc(F)c(Br)c(F)c2)nc(C#CNO)n1,38,0.652313709,0.991521001,1,0.375
Cc1cc(Nc2cc(F)c(C#CO)c(F)c2)nc(C#CBr)n1,38,0.665992558,0.743338287,1,0.362068951
Cc1cc(Nc2cc(F)c(C#CO)c(Br)c2)nc(C#CO)n1,38,0.665992558,0.849525273,1,0.355932206
Cc1cc(Nc2cc(F)c(C#CO)c(Br)c2)nc(C#CN)n1,38,0.665992558,0.894292235,1,0.333333343
COc1cc(C#CC(=O)O)c(Br)c(Br)c1OC,39,0.70664829,0.75245899,1,0.372093022
CC1=CC(CN(NC(=O)NC(=S)NC#N)C(=NO)NC#N)=CC=C1,40,0.635390997,0.60222435,1,0.323943675
CC(=O)N=C(O)C1(C#N)C(Cl)N(C)C(O)C1(C#N)c1cccc(C)c1,40,0.687220037,0.909567058,1,0.301369876
CC(=O)c1cc(C#N)c(OC#COC#Cc2cc(C)cc(C#N)c2)cc1O,42,0.574637055,0.999939501,1,0.369230777
CC(=O)c1cc(C#N)c(OC#COC#Cc2cc(C)cc(C#N)c2)cc1C#N,42,0.588696599,0.672913134,1,0.313432842
CC1NC(=O)NCC(=[N+]2CNS2)C1C1NC(=O)NC(=O)C1[N+](=O)[O-],43,0.523215115,0.981868565,1,0.46938777
CC1NC(=O)NNCC(=[SH]O)C1C1NC(=O)NC(=O)C1[N+](=O)[O-],43,0.561498404,0.719976902,1,0.5
CC1NC(=O)C([N+](=O)[O-])C(=O)C(I)C1[N+](=O)[O-],43,0.635390997,0.998122931,1,0.375
CC1NC(=O)NC(=O)C1[N+](=O)[N+](NNC12CC3CC(C(C3))C2)N1(=O)[O-],43,0.699081361,0.99405539,1,0.428571433
CC1NC(=O)C([N+](=O)[O-])C(OC(N)=O)CC1I,43,0.702055573,0.9978441,1,0.391304344
O=C1NC(=S)C([N+](=O)[O-])C(I)C([N+](=O)[O-])N1,43,0.748076975,0.935830593,1,0.410256416
CC1C(=O)NC(SC)C([N+](=O)[O-])C1(Cl)C(Cl)(Cl)Cl,43,0.763885319,0.999243677,1,0.326086968
CC1NC(=O)C(N2CCCC2)C([N+](=O)[O-])CC1I,43,0.77832824,0.561727762,1,0.377777785
CC1NC(=O)C([N+](=O)[O-])C(N2CCCS2(=O)=O)C1(Cl)Cl,43,0.788350761,0.591067433,1,0.340000004
C=C1NC(=O)NC(C)C1[N+](S)C12CC3CC(CC3C1)P2Cl,43,0.806544662,0.569517016,1,0.346938789
B=C1PN([SH]=O)C(C)([O-])C(I)C1[N+](=O)[O-],43,0.89281249,0.906174302,1,0.318181813
C=C1C2=C(C=CCC2)COC1C1Cc2cc(O)c(C(=O)O)c(O)c2CO1,44,0.713955462,0.999973357,1,0.424242437
O=C(O)c1c(O)cc2c(c1O)CCCCCCCCOC(CCl)C2,44,0.786907196,0.999204338,1,0.5090909
O=C(O)c1c(O)cc2c(c1O)CCCCCCCCCC(CO)OC2,44,0.795363665,0.922376275,1,0.5090909
O=C(O)c1c(O)cc2c(c1O)COCCCCCCCC(CO)OC2,44,0.795363665,0.979246855,1,0.508771956
C=C1C2=C(CCCC2)COC1C1Cc2cc(O)c(C(=O)O)c(O)c2CO1,44,0.803348839,0.981300771,1,0.45161289
C=C1C2=C(CCCC2)COC1C1CCc2cc(O)c(C(=O)O)c(O)c2C1,44,0.803348839,0.999995768,1,0.373134315
O=C(O)c1c(O)cc2c(c1O)COC(C1(Cl)CCCCC1Cl)C2,44,0.820041418,0.892297745,1,0.459016383
O=C(O)c1c(O)cc2c(c1O)COC(C1(Cl)CCCCC1P)C2,44,0.820041418,0.9736498,1,0.45161289
O=C=C(O)c1c(O)cc2c(c1O)COC(C1(Cl)CCCCC1O)C2,44,0.827497542,0.986300111,1,0.352941185
O=C(O)c1c(O)cc2c(c1O)CC(C1CCCCCC1Cl)CCO2,44,0.829883993,0.987011611,1,0.318181813
O=C(O)c1c(O)cc2c(c1O)CCCCCCCC(C(F)F)OCC2,44,0.834515989,0.981472015,1,0.409836054
O=C(O)c1c(O)cc2c(c1O)COC(C1CCCCCCCCCC1)C2,44,0.845326841,0.834317029,1,0.528301895
O=C(O)c1c(O)cc2c(c1O)COC(C1CCC3CCCCC3CO1)C2,44,0.845326841,0.836521447,1,0.474576265
O=C(O)c1c(O)cc2c(c1O)CC(C1CCCCCCCCCCC1)C2,44,0.845326841,0.921372354,1,0.433962256
O=C=C(O)c1c(O)cc2c(c1O)COC(C1CCC3CCCCC3C1)C2,44,0.845326841,0.980452716,1,0.375
C=C(O)c1c(O)cc2c(c1C(=O)O)CCCCCCCCCCOC2,44,0.874213457,0.725684226,1,0.333333343
C=C(O)c1c(O)cc2c(c1C(=O)O)CCCCCCCCOCCCC2,44,0.879282176,0.834317029,1,0.316666663
CN=C(NC(=O)N1CCOC(Cc2cc(C)cc(C)c2)C1)OC(=O)OC,45,0.559964657,0.784510434,1,0.426666677
CC1=C(C)CC(C)N(C(=O)N2CCOC(Cc3cc(C)cc(C)c3)C2)C1,45,0.559964657,0.999980152,1,0.373333335
CCNC(=O)N1CCOC(C(=O)N2CCC(C)(C)c3cccc(c3)C2)C1,45,0.564925015,0.955335557,1,0.358024687
CC1CN(C(=O)N2CCOC(Cc3cc(F)cc(F)c3)C2)CCCO1,45,0.657338619,0.979206741,1,0.346666664
Cc1cc(C)cc(CC2CN(C(=O)N3CC(O)C(C)OC3C)CCO2)c1,45,0.66151464,0.834116101,1,0.373333335
CC1=C(C)CN(C(=O)N2CCOC(Cc3cc(C)oc3C)C2)C(O)C1,45,0.699081361,0.725916624,1,0.32911393
CN=C(NC(=O)OC)NC(=O)N1CCOC(CC2CCOC(=O)C2)C1,45,0.836763859,0.999976873,1,0.30120483
O=C(NNC(=O)c1ccccc1)C1CCCCCCCCCCC1=C=O,46,0.673638463,0.999998212,1,0.314814806
O=C(NNC(=O)c1ccccc1)C1=CCCCCCCCCCCCC1,46,0.677549005,0.999980152,1,0.361702114
O=C(NNC(=O)c1ccccc1)C1CCCCC(Cl)CCC1Cl,46,0.683124363,0.996528268,1,0.360000014
O=C(NNC(=O)c1ccccc1)NN1CCCCCC1=C(Cl)Cl,46,0.683124363,0.996852756,1,0.303571433
O=C(NNC(=O)c1ccccc1)C1(O)CCCCCCCCC1Cl,46,0.695197105,0.937760115,1,0.392156869
O=C(NNC(=O)c1ccccc1)C1(O)CCCCCCCCCCC1O,46,0.717514873,0.834116101,1,0.400000006
O=C(NNC(=O)c1ccccc1)C1CC2(CCCCCCC2)CCC1O,46,0.721013248,0.979506791,1,0.327272713
O=C(NNC(=O)c1ccccc1)C(=O)N1CCCCC1C1CCCCC1,46,0.721013248,0.994942605,1,0.309090912
O=C(NNC(=O)C1CCCCCCCCCCCCC1)c1ccccc1,46,0.72445184,0.978620648,1,0.377777785
O=C(NNC(=O)c1ccccc1)NN=C1CCCCCCCCCCC1,46,0.72445184,0.97942698,1,0.346938789
O=C(NNC(=O)c1ccccc1)C1(O)CCCCC(Cl)(Cl)CC1,46,0.729832113,0.961396694,1,0.326923072
O=C(NNC(=O)c1ccccc1)C1(O)CCCCCCCCCCCC1,46,0.766135156,0.921223104,1,0.369565219
O=C(NNC(=O)c1ccccc1)NN1CCCCCCCCCCCC1,46,0.76908797,0.921073794,1,0.361702114
O=C(NNC(=NO)C1CC2CC3CCCN(C2)CC1C3)C1=CC=CC=C1,46,0.76908797,0.999997377,1,0.301587313
NC1CCC(NC(=O)C#CC(=O)OC#CC(=O)c2ccc(F)cc2)CC1,47,0.564925015,0.999955833,1,0.349206358
O=C(C#CC(=O)c1ccc(F)cc1)NC1CCCCCCCCCCC1,47,0.62463063,0.99479121,1,0.5
O=C(C#CC#CC(=O)c1ccc(F)cc1)NC1CCCCCCCCCC1,47,0.637493968,0.545053422,1,0.480769217
O=C(C#CC(O)c1ccc(F)cc1)NC1CCCCCCCCCCC1,47,0.673638463,0.954901397,1,0.418181807
O=C(C#CC#CC(O)c1ccc(F)cc1)NC1CCCCCCCCC1,47,0.673638463,0.995072007,1,0.396551728
O=C(C=CC#Cc1ccc(F)cc1)NC1CCCCCCCCCCC1,47,0.677549005,0.995497644,1,0.3859649
O=C(C#CC#CC#CC(O)c1ccc(F)cc1)NC1CCCCCCCC1,47,0.68518126,0.666916788,1,0.3898305
O=C(C#CC#CC(=O)c1ccccc1)NC1CCCCCCCCCCC1,47,0.734420538,0.779740155,1,0.339285702
O=C(C#CC(O)c1ccccc1F)NC1CCCCCCCCCCC1,47,0.766135156,0.954901397,1,0.333333343
O=C(C#CC#CC#CC#CC(O)c1ccc(F)cc1F)NC1CCCCC1,47,0.771988392,0.671055734,1,0.34375
O=C(C#CC#CC#CC#CC(O)c1ccc(F)cc1O)NC1CCCCC1,47,0.771988392,0.785930097,1,0.338461548
O=C(C#CC(=O)NC1CCCCC1)NC1CCCCCCCCCCC1,47,0.978824317,0.919573665,1,0.326086968
O=C(C#CC#CC#CC#CC#CC(=O)NC1CCCC1)NC1CCCCC1,47,0.979665399,0.980316103,1,0.306122452
Cc1cc(C(=O)Nc2c(C)c(C)c(Br)c(C)c2C)cs1,48,0.627803624,0.917491019,1,0.48888889
Cc1cc(C(=O)Nc2c(C)c(Br)c(C)c(C)c2F)cs1,48,0.627803624,0.99982518,1,0.439999998
C#Cc1c(C)c(C)c(NC(=O)c2csc(C)c2)c(C)c1Br,48,0.64277488,0.842973173,1,0.415094346
SC1=PCC=PPC[SH]1NC(=O)c1csc(C)c1,48,0.7322492,0.953204274,1,0.333333343
CC1=POCB=PP=C[SH]1NC(=O)c1csc(C)c1,48,0.743893087,0.645294785,1,0.327868849
CC1CCCC(NC(=O)c2csc(I)c2)C1O,48,0.771268129,0.679612398,1,0.321428567
CC1(NC(=O)c2csc(I)c2)CCCCC1,48,0.816703379,0.771112859,1,0.301886797
CC(=O)N1CCC(=C(F)c2cccc([N+](=O)[O-])c2)CC1Br,49,0.533672631,0.997324467,1,0.338461548
CSC(=O)N1CCC(=C(Br)c2cccc([N+](=O)[O-])c2)C1,49,0.580176175,0.99694705,1,0.393442631
CC(=O)N1CCCC(=C(Br)c2cccc([N+](=O)[O-])c2)CC1,49,0.596251488,0.949142039,1,0.354838699
CSC(=O)N1CCCC(=C([S-])c2cccc([N+](=O)[O-])c2)CCC1,49,0.626089334,0.883641899,1,0.416666657
CSC(=O)N1CCCC(=C(S)c2cccc([N+](=O)[O-])c2)CCC1,49,0.626089334,0.924367309,1,0.393442631
CSC(=O)N1CCCC(=C(O)c2cccc([N+](=O)[O-])c2)CCCC1,49,0.639927149,0.834919274,1,0.387096763
CSC(=O)N1CCCC(=C(F)c2cccc([N+](=O)[O-])c2)CCCC1,49,0.639927149,0.922524571,1,0.380952388
CSC(=O)N1CCCC(=C(O)c2cccc([N+](=O)[O-])c2)CCCCC1,49,0.653093159,0.724986672,1,0.380952388
CSC(=O)N1CCCC(=Cc2cccc([N+](=O)[O-])c2)CCCCCC1,49,0.657338619,0.832858503,1,0.359375
CSC(=O)N1CCCCC(O)(c2cccc([N+](=O)[O-])c2)CCCC1,49,0.691243827,0.923448324,1,0.333333343
CSC(=O)N1CCCCC(O)(c2cccc([N+](=O)[O-])c2)CCCCC1,49,0.702897966,0.604347169,1,0.328125
CC(=O)N1CCCCC(O)(c2cccc([N+](=O)[O-])c2)CCCCCC1,49,0.702897966,0.725916624,1,0.301587313
Nc1cc(C2CN(C(=O)Nc3ccc(Cl)cc3Cl)CCO2)no1,50,0.523215115,0.997191429,1,0.606557369
CCC1CN(C(=O)Nc2ccc(Cl)cc2Cl)CCOCCO1,50,0.561498404,0.654646337,1,0.696428597
CC(C)(C)CC1CN(C(=O)Nc2ccc(Cl)cc2Cl)CCO1,50,0.606530666,0.535461307,1,0.740740716
CC(C)(C)CC1CN(C(=O)Nc2ccc(Cl)cc2Cl)CCCO1,50,0.621321142,0.960201144,1,0.655172408
COC1CN(C(=O)Nc2ccc(Cl)cc2Cl)CCOC(C)CO1,50,0.626089334,0.793904424,1,0.655172408
COC1CN(C(=O)Nc2ccc(Cl)cc2C)CCOCCOCC1,50,0.644388735,0.999188304,1,0.523809552
CC(C)(Cl)C1CN(C(=O)Nc2ccc(Cl)cc2Cl)CCO1,50,0.647587359,0.891786098,1,0.642857134
OCC(OCC1)CN(C(=O)Nc2ccc(Cl)cc2Cl)CCO1,50,0.670390964,0.769833148,1,0.678571403
O=C(NC1=CC=C(Cl)C=C1Cl)N1CCOOCCOC(CO)C1,50,0.683124363,0.680985808,1,0.678571403
O=C(NC1=CC=C(Cl)C=C1Cl)N1CCOC(P(O)Cl)C1,50,0.694018424,0.99381423,1,0.625
OC(Cl)=NC1CN(C(=O)Nc2ccc(Cl)cc2Cl)CCO1,50,0.70664829,0.928852975,1,0.61403507
O=C(Nc1ccc(Cl)cc1Cl)N1CCOC(C2CCCO2)C1,50,0.726149023,0.532829285,1,0.61403507
O=C(Nc1ccc(Cl)cc1Cl)N1CCOC(C2CCCCO2)C1,50,0.73699379,0.961396694,1,0.603448272
O=C(NC1=CC=C(Cl)C=C1Cl)N1CCON(P(O)Cl)C1,50,0.747616827,0.978150249,1,0.5
O=C(O)C1CN(C(=O)Nc2cc(Cl)c(Cl)cc2Cl)CCO1,50,0.754839599,0.959981918,1,0.482758611
OCC1CN(C(=O)NC2=CP=CS(Cl)C=C2Cl)CCO1,50,0.800737381,0.997176468,1,0.391304344
O=C(Nc1cc(Cl)c(Cl)cc1Cl)N1CCOC(C(O)O)C1,50,0.803671777,0.996461451,1,0.474576265
O=C(Nc1cc(Cl)c(Cl)cc1Cl)N1CCOC(C2CC2)C1,50,0.806544662,0.793472826,1,0.474576265
COCC1CN(C(=O)N2CC=C(C(Cl)(Cl)Cl)CC2)CCO1,50,0.850491703,0.992609799,1,0.460317463
COCC1CN(C(=O)N2CC(=C(Cl)P)CCC2Cl)CCO1,50,0.889526904,0.992279828,1,0.417910457
COCC1CN(C(=O)N2BPC(Cl)CPC2Cl)CCO1,50,0.920698404,0.969426811,1,0.424242437
COCC1CN(C(=O)N2CCCC(C(Cl)(Cl)Cl)C2)CCO1,50,0.923116326,0.949050009,1,0.435483873
COCC1CN(C(=O)N2CC(P)CCC(Cl)CCC2C)CCO1,50,0.929749966,0.702304482,1,0.409090906
COCC1CN(C(=SO)N2PC(Cl)CC2Cl)CCO1,50,0.946824908,0.770167172,1,0.378787875
O=C(NC1CCCC1C(Cl)(Cl)Cl)N1CCOC(CO)C1,50,0.97115773,0.558531523,1,0.348484844
O=C(NNC(=S)N1CCCB1N1CC1)C1=CC=C2C=CC=CC2=C1O,52,0.503261447,0.976025999,1,0.490566045
O=C(NNC(=O)c1cc2ccccc2cc1O)C1(O)CCCCCCC1,52,0.569815516,0.999996901,1,0.320754707
O=C(CBr)NNC(=O)NNC(=O)C1=CC=CC=C1Cl,52,0.622629464,0.789521575,1,0.511627913
O=C(NNC(=O)c1ccccc1Br)C1CCC(O)C(O)C1,52,0.652313709,0.997138858,1,0.320754707
O=C(NNC(=O)c1ccccc1Cl)C1CCCCC(Cl)CCC1,52,0.683124363,0.996528268,1,0.456521749
O=C(NNC(=O)N1CCCC1C1CCCP1)c1ccccc1Cl,52,0.687220037,0.965317488,1,0.368421048
O=C(NNC(=O)c1ccccc1Cl)C1CCCCCCCCC1O,52,0.695197105,0.937760115,1,0.4375
O=C(NNC(=O)c1ccccc1Cl)C1CCCCCCCCCC1,52,0.699081361,0.85692811,1,0.477272719
O=C(NNC(=O)C1CCCCCCCCCO1)c1ccccc1Cl,52,0.699081361,0.937760115,1,0.411764711
O=C(NNC(=O)c1ccccc1Cl)C1CCCCCCCCCCC1,52,0.710333645,0.698580742,1,0.477272719
O=C(NNC(=O)c1ccc2c(c1O)CCCCCCCCCC2)C1CC1,52,0.717514873,0.979506791,1,0.320754707
O=C(NNC(=O)c1ccccc1O)C1CCCCCCCCCCCC1,52,0.721013248,0.921223104,1,0.354166657
O=C(NNC(=O)c1ccc2c(c1O)CCCCCC2)C1CCCCCC1,52,0.721013248,0.979506791,1,0.314814806
N=C(NNC(=O)N1CCCC1N1CCCC1O)c1ccccc1Cl,52,0.743893087,0.899231851,1,0.316666663
N=C(NNC(=O)c1ccccc1Cl)N1CCCCC1N1CCCC1,52,0.747247875,0.805294037,1,0.407407403
N=C(NNC(=O)c1ccccc1Cl)N1CCCCC1C1CCCO1,52,0.747247875,0.855018616,1,0.37931034
N=C(NNC(=O)N1CCCC1C(=N)N1CCCC1)c1ccccc1Cl,52,0.753774881,0.813870847,1,0.327586204
N=C(NNC(=O)N1CCCBB1N1CCCC1O)c1ccccc1Cl,52,0.753774881,0.882320344,1,0.307692319
N=C(NNC(=O)c1ccccc1O)C1CCCCCCCCCCC1,52,0.756949723,0.548478067,1,0.367346942
N=C(NNC(=O)N1CCCBB1N1CCCC1)C1=CC=CC=C1Cl,52,0.792598903,0.546374798,1,0.338983059
CCN1CCN(C(=O)c2cnc(C)c(I)c2)CC1,53,0.551539779,0.962521911,1,0.403846145
Cc1nc(Br)sc1C(=O)N1CCN(c2cc[nH]n2)CC1,53,0.59098196,0.99980402,1,0.322033912
CCN1CCN(C(=O)N2C=CN(C(=O)c3scnc3C)CC2)CC1,53,0.592205822,0.78341645,1,0.591836751
CCN1C=CN(C(=O)C(=O)N2CCN(C(=O)c3scnc3C)CC2)C1,53,0.601828992,0.782923639,1,0.568627477
CCN1CCN(C(=O)C(=N)N2C=CN(C(=O)c3scnc3C)C2)CC1,53,0.601828992,0.834668458,1,0.537037015
Cc1ncsc1C(=O)N1CCN(C(=O)C2C=CN(C)CC2C)CC1,53,0.639927149,0.727600515,1,0.528301895
Cc1ncsc1C(=O)N1CCN(C2=CN=CCC2C)CCCCCC1,53,0.66151464,0.920137644,1,0.473684222
CCCN1CCN(C(=O)n2cnc(C)c2I)CC1,53,0.671261191,0.846750557,1,0.489795923
CCN1CCN(C(=O)C(=O)N2CCN(C(=O)c3scnc3C)CC2)C1,53,0.702897966,0.666256368,1,0.688888907
CCN1CCN(C(=O)C(=N)N2CCN(C(=O)c3scnc3C)CC2)C1,53,0.702897966,0.724521458,1,0.632653058
Cc1ncsc1C(=O)N1CCN(C2CCCCC2C)CCSC1,53,0.783977628,0.959099472,1,0.456140339
Cc1ncsc1C(=O)N1CCN(C2CCN(C)C2C)CCCCC1,53,0.789780498,0.83951062,1,0.5090909
C#CC1CCN(C(=O)c2nc(C)c(C(=O)N3CCN(C)CC3)s2)CC1,53,0.795363665,0.921782017,1,0.322033912
Cc1nc(C(=O)N2CCN(C)CC2)sc1C(=O)N1CCN(C)CC1,53,0.829883993,0.883773744,1,0.395833343
C#CN1CCN(C(=O)c2cc(C)c(C(=O)N3CCN(C)CC3)s2)CC1,53,0.836763859,0.921782017,1,0.315789461
CCCN1CCN(C(=O)N=C(C)N(C)I)CC1,53,0.906745613,0.914536715,1,0.352941185
CCCN1CCCCN(C(=O)N=C(C)I)CC1,53,0.90829736,0.87285912,1,0.352941185
CCCN1CCN(C(=O)N=C(C)N=C(C)I)CC1,53,0.911288857,0.738633633,1,0.360000014
CCCN1CCCN(C(=O)N=C(C)N=CI)CC1,53,0.912730873,0.738633633,1,0.327272713
O=C(c1ccc2oc(Br)cc2c1)c1cc2c(o1)CCCC2,55,0.500553131,0.530797243,1,0.368421048
O=C(c1ccc2oc(Br)cc2c1)c1cc2c(o1)CCCCC2,55,0.517665923,0.962308764,1,0.362068951
O=C(c1ccc2oc(Br)cc2c1)C1CC(O)CN1C(=O)O,55,0.539407492,0.974097967,1,0.306451619
O=C(c1ccc2oc(Br)cc2c1)N1CCOCC1C(=O)O,55,0.545056462,0.974097967,1,0.301587313
O=C(c1ccc2oc(Br)cc2c1)C1CCC(O)C(O)CC1,55,0.601433873,0.949019313,1,0.321428567
O=C(c1ccc2oc(Br)cc2c1)C1(O)CCCCCCC1,55,0.66151464,0.873223066,1,0.321428567
O=C1NCCCCCC2(CCN(CC3CC3)CC2)C(O)c2ccccc21,56,0.574637055,0.999980152,1,0.375
O=C1NCCCCCC2(CCN(CC3CC3)CC2)c2ccccc2OC1,56,0.579390526,0.999980152,1,0.348484844
O=S1N=CCCC2(CCN(CC3CC3)CC2)c2ccccc2CCC1,56,0.615719795,0.978109062,1,0.328358203
O=S1(=O)CCC2(CCN(CC3CC3)CC2)C(N)Cc2ccccc21,56,0.644388735,0.729919434,1,0.413793117
O=S1NCCCCC2(CCN(CC3CC3)CC2)C(O)c2ccccc21,56,0.66151464,0.830637097,1,0.380952388
O=S1CCCCCCCC2(CCN(CC3CC3)CC2)c2ccccc21,56,0.713955462,0.952136278,1,0.366666675
OC1NCCCCC2(CCN(CC3CC3)CC2)c2ccccc2CCC1,56,0.72445184,0.99994278,1,0.323076934
O=C(NC1CCC12CCC1CCC(Cl)CN1CC2)c1ccccc1,56,0.750541389,0.634108543,1,0.333333343
CC12CCCCC1C1(CCN(CC3CC3)CC1)CCCS(=O)(=O)N2,56,0.9046157,0.982353687,1,0.306451619
O=S1(=O)NC2(CCN(CC3CC3)CC2)CCCCCCCCCC1,56,0.934650898,0.999916792,1,0.303571433
O=S1NC2(CCC13CCN(CC1CC1)CC3)CCCCCCCC2,56,0.958862126,0.928245127,1,0.321428567
O=S1NC2(CCC13CCN(CC1CC1)CC3)CCCCCCCCC2,56,0.960559428,0.596341908,1,0.321428567
O=C(O)N1CCN(S(=O)(=O)C2=CC=C(Br)C=C2)CC1,57,0.563279331,0.769387603,1,0.489361703
O=C(NO)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,57,0.580176175,0.7392084,1,0.5
O=C(NC1CCCCC1)N1CCN(C(=O)C2CC2)c2ccccc2NC1,57,0.673638463,0.999997377,1,0.303030312
O=C(NC1CCCCC1)C1CCN(C(=O)N2CCC(Cl)CC2)CC1,57,0.976647496,0.998559177,1,0.458333343
O=C(NC1CCCCC1)C1CCN(C(=O)O)CCC(O)CCCCC1,57,0.977302372,0.98105216,1,0.423076928
O=C(NC1CCCCCC1)C1CCN(C(=O)N2CCC(F)(F)CC2)C1,57,0.977302372,0.99503237,1,0.400000006
O=C(NC1CCCCCC1)C1CCN(C(=O)N2CC(O)C(F)C2)CC1,57,0.977302372,0.995081902,1,0.392857134
